street_number,latitude,longitude,name_and_business,icon
203,-31.948889200000000,115.859171500000000,"Vasla Zako, Fish Saloon",icon_1912
205,-31.948807609999900,115.859178800000000,"William Flint, Tobacconist",icon_1912
206,-31.949127180000000,115.859631900000000,"Ernest J Foreman, Restaurant",icon_1912
207,-31.948870260000000,115.859254600000000,"Hing, Wing & Co. Fruiterers",icon_1912
208,-31.949014559999900,115.859524900000000,"Edward Cooper & Mrs E. J. Cooper, Costumiere",icon_1912
209,-31.948792180000000,115.859014900000000,"Great Western Hotel, John Quigley",icon_1912
210,-31.948949590000000,115.859630400000000,William Bryant,home
214,-31.948891520000000,115.859785600000000,Mrs. E Johnstone,home
215,-31.948603660000000,115.859219300000000,"Daniel H. Lillingston, Watchmaker & Jeweller",icon_1912
217,-31.948647210000000,115.859391100000000,"T. Lewis Keegan, Fruiterer",icon_1912
218,-31.948785070000000,115.859783600000000,Joseph Gould,home
219,-31.948527129999900,115.859342799999000,Power Bros. Plumbers & c,icon_1912
221,-31.948548880000000,115.859505000000000,"Mrs A. Rickard, Dressmaker",icon_1912
223,-31.948444739999900,115.859241100000000,"William Johns, Grocer",icon_1912
224,-31.948656310000000,115.859959700000000,Mrs Rose McDonough,home
225,-31.948344599999900,115.859376999999000,"William Johns, Grocer",icon_1912
227,-31.948345610000000,115.859229400000000,"William N. G. Beaumont, Butcher",icon_1912
229,-31.948443189999900,115.859576399999000,Thomas White,home
231,-31.948296549999900,115.859481000000000,Miss Margaret McCradden,icon_1912
232,-31.948538750000000,115.860051799999000,W. S. Goon & Co. Banana Importers,icon_1912
233,-31.948224790000000,115.859312700000000,Mrs Cath McKrenner,home
234,-31.948434299999900,115.859933600000000,"Mrs R Nathan, Furniture Dealer",icon_1912
235,-31.948325449999900,115.859636100000000,"Heinrich Schmidt, Lock & Gunsmith",icon_1912
237,-31.948151729999900,115.859466400000000,"Arthur G Marflett, Land Agent & William Sherwood, Fruiterer",icon_1912
238,-31.948327389999900,115.859933900000000,"Miss Ochima, Confectioner",icon_1912
239,-31.948225000000000,115.859607900000000,"Miss K. Daven, Stationer",icon_1912
240,-31.948362629999900,115.860093500000000,"Lee Hang, Laundry",icon_1912
241,-31.948050080000000,115.859487300000000,"William H. Jeffries, Bootmaker",icon_1912
243,-31.948108040000000,115.859647200000000,"Swan Drug Co. (Fred W. E .Danker, Manager)",icon_1912
245,-31.947900570000000,115.859741300000000,"Harold Martin, Music Warehouse & Piano Tuner",icon_1912
246,-31.948067410000000,115.860118000000000,John Freeman,home
247,-31.947794550000000,115.859696900000000,"John Gleeson, Hairdresser & Tobacconist",icon_1912
249,-31.947875140000000,115.859895400000000,"Mrs M. Heads, Small Goods",icon_1912
252,-31.947962730000000,115.860325399999000,Mrs Sarah F. James,home
253,-31.947768620000000,115.859961700000000,Britannia Coffee Palace. D. Bevan & W. Johns (proprietors),icon_1912
255,-31.947694599999900,115.859867800000000,Britannia Coffee Palace. D. Bevan & W. Johns (proprietors),icon_1912
257,-31.947606830000000,115.859839600000000,"Alex Patman, Wine Saloon",icon_1912
258,-31.947743580000000,115.860312200000000,Mrs H. McFie,home
259,-31.947651470000000,115.859923200000000,"Alex Patman, Wine Saloon",icon_1912
261,-31.947538580000000,115.859893200000000,"Vic. Cohen, Carrier",icon_1912
265,-31.947524800000000,115.859956500000000,"Western Dairy Co. William H. Taylor & Oddfellers' Hall, James R. Bolt (Secretary)",icon_1912
266,-31.947624690000000,115.860372799999000,"William H. Jones, Furniture Dealer",icon_1912
269,-31.947402640000000,115.860035800000000,"Sutherland & Son, Engineers",icon_1912
270,-31.947555600000000,115.860435600000000,"Mrs Minnie Brown, Tobacconist",icon_1912
271,-31.947307100000000,115.859912900000000,"James A. Jewell, Baker & Confectioner",icon_1912
272,-31.947585709999900,115.860606700000000,"Joseph Richards, Bootmaker",icon_1912
273,-31.947310089999900,115.860015500000000,"William Rosevear, Plumber",icon_1912
274,-31.947533610000000,115.860531400000000,Goon Goon Laundry,icon_1912
277,-31.947284300000000,115.860141300000000,"Walton T. Jones, Draper & Stationer",icon_1912
281,-31.947219019999900,115.860018600000000,"Walton T. Jones, Draper & Stationer",icon_1912
283,-31.946984230000000,115.860229600000000,"Bennett & Burnside, Grocers",icon_1912
284,-31.947208530000000,115.860689600000000,"Percy Rowe, Dyer & Cleaner",icon_1912
285,-31.946993360000000,115.860439600000000,"Ireland & McNamara, Butchers",icon_1912
286,-31.947134179999900,115.860705700000000,Edward Hallet,home
287,-31.946923080000000,115.860298500000000,"Geo. Dowe, Confectioner",icon_1912
289,-31.946831190000000,115.860277500000000,"L. Cole, Tailor",icon_1912
292,-31.947048809999900,115.860762700000000,Nurse Du Rieu,icon_1912
293,-31.946798500000000,115.860514600000000,"Thomas Werrett, Dealer",icon_1912
295,-31.946700759999900,115.860538500000000,"Charles H. Nielson & Robert Thomson, Fuel Merchant ",icon_1912
296,-31.946971280000000,115.860821599999000,"James R. Ward, Masseur",icon_1912
300,-31.946846420000000,115.860884799999000,Lloyd Morey,home
304,-31.946773830000000,115.860938800000000,Mrs H. White,home
308,-31.946724180000000,115.861034500000000,Mrs Johanna Slater,home
310,-31.946732740000000,115.861187599999000,"Ben Jones, Shoemaker",icon_1912
318,-31.946422819999900,115.861151600000000,"Thomas Machinsky, Grocer and Fruiterer",icon_1912
320,-31.946561939999900,115.861323600000000,"Thomas Machinsky, Grocer and Fruiterer",icon_1912
322,-31.946248539999900,115.861308800000000,"Thomas Gordon, Cycle Works",icon_1912
324,-31.946281400000000,115.861570700000000,"Thomas Gordon, Cycle Works",icon_1912
330,-31.946151770000000,115.861584400000000,William Williams,home
334,-31.946075499999900,115.861502300000000,Mrs Esma Irving,home
338,-31.945893330000000,115.861513900000000,"Harry Boice, Butcher",icon_1912
339,-31.945632710000000,115.861267299999000,"William G. Weylandt, Product Merchant & Chinese Market Gardens",icon_1912
340,-31.945974230000000,115.861584600000000,"Harry Boice, Butcher",icon_1912
342,-31.945898979999900,115.861682100000000,John Furlong,home
344,-31.945779259999900,115.861562500000000,Mrs F. Dunn,home
346,-31.945731469999900,115.861785100000000,"Max Spokone, Boxmaker & Henry P. McDonough, Coach Trimmer",icon_1912
348,-31.945737120000000,115.861956900000000,"John Thorne, Blacksmith",icon_1912
350,-31.945579580000000,115.861693700000000,"Jas Feakes, Butcher",icon_1912
352,-31.945668049999900,115.861953300000000,"Jas Feakes, Butcher",icon_1912
367,-31.944964100000000,115.861404500000000,James Carney,home
371,-31.944905290000000,115.861760200000000,John Rogers,home
377,-31.944795570000000,115.861785900000000,James Greenhalgh,home
381,-31.944359120000000,115.861526200000000,Charles Banfield,home
383,-31.944596050000000,115.861795000000000,"Hy. J. Cornock, Greengrocer ",icon_1912
385,-31.944438829999900,115.861700900000000,"Mrs E Franks, Dressmaker",icon_1912
387,-31.944507730000000,115.861814600000000,"Mrs J. Fulcher, Dairy Producer",icon_1912
389,-31.944614510000000,115.861956600000000,"Mrs J Fulcher, Confectioner",icon_1912
391,-31.944485149999900,115.861924000000000,"S. Flygare, Laundry",icon_1912
393,-31.944465300000000,115.862060200000000,"Walter H. Willcocks, Hairdresser",icon_1912
395,-31.944329629999900,115.861789200000000,William I. Key,home
397,-31.944311330000000,115.861969800000000,John Ryan,home
399,-31.944212910000000,115.861879700000000,Bertram Williams,home
403,-31.944225690000000,115.862122900000000,"Mrs E. Williams, Nurse",icon_1912
405,-31.944152530000000,115.862051100000000,Mrs Louisa Thorburn,icon_1912
407,-31.944140829999900,115.862182800000000,"Agnes Doran, Nurse",icon_1912
410,-31.944424760000000,115.862813700000000,Alfred S. Locke,home
413,-31.944103089999900,115.862278100000000,"Mrs S. Rowe, Fruiterer",icon_1912
415,-31.943941379999900,115.862192900000000,"Bernhardt Santinover, Picture Frame Maker",icon_1912
419,-31.943838100000000,115.862198600000000,Isaac Gunzburg (G. Bros),icon_1912
421,-31.943928889999900,115.862377600000000,"Cecil D. Baker, Painter",icon_1912
423,-31.943743649999900,115.862202800000000,"Henry B. Abbott, Contractor",icon_1912
425,-31.943837420000000,115.862405000000000,"Solomon Miller, Grocer",icon_1912
427,-31.943474020000000,115.862415900000000,Mohammedan Mosque (Ayar Mahomed),icon_1912
433,-31.943316710000000,115.862541500000000,Mrs C. J. Stodart,home
437,-31.943279660000000,115.862569400000000,Mrs Amelia Franke,home
441,-31.943369319999900,115.862779399999000,"Fred. W Dickens, Brush Manufacturer",icon_1912
445,-31.943174710000000,115.862647100000000,Mrs Mary Dewar,home
447,-31.943178150000000,115.862849000000000,James Rynor,home
449,-31.943110500000000,115.862659200000000,Mrs Mary Wood,home
451,-31.943131680000000,115.862880100000000,Mrs Francis Lewis,home
455,-31.943038630000000,115.862929900000000,Mrs Dora Wilson,home
459,-31.942929469999900,115.862966000000000,"Alfred Kemp, Ham & Beef Shop",icon_1912
199 (off),-31.949432659999900,115.858887300000000,Busy Bee Letterbox,icon_1912
242 Ground,-31.948268410000000,115.859997200000000,"Joseph Bensky, Furniture Manufacturer",icon_1912
276 - GROUND,-31.947521909999900,115.860677499999000,"Joseph H. Fletcher, Butcher",icon_1912
